"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"IDA & IBRD total","IBT","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","23.9534441100279","24.4524655410005","24.9246489489854","25.3672150893661","25.8172117968721","26.0512533073388","26.2783817120263","26.5197296716712","26.7596894185236","26.99511358267","27.224406183245","27.4727431062872","27.7558376395932","28.0695371441341","28.420042841831","28.7286934100111","29.0884238982694","29.4542571237602","29.9147661522321","30.4546176889832","31.0022477555691","31.5602774736987","32.0795104986137","32.5581691791459","33.0550001471508","33.5545823263756","34.0508161860358","34.5410888323364","35.02803694509","35.4996497754464","35.9541913923965","36.4070076947704","36.8522959475112","37.2940482495812","37.7387193113082","38.1806262269382","38.616127071852","39.0580734308558","39.5089501981335","39.9631828163031","40.4256351619026","40.9375084118375","41.4906722431939","42.050642250773","42.6187392141779","43.1927558051343","43.7570148528773","44.3057503243017","44.871338637959","45.4361583517829","46.0007901850597","46.5374985760836","47.0659337967184","47.6048093056323","48.1466258633628","48.6925864607723","49.233633582592","49.7713538751917","50.301080152151","50.8211355459862","51.3285959695125","51.8301784271447","52.3261779252217","52.8141913129966","53.3036885100507",
"IDA total","IDA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","13.6860535000967","13.9816161633507","14.274791621551","14.5837321059569","14.9035074096189","15.2313774944741","15.561014687309","15.9126593524494","16.273833891468","16.6465074128318","17.0207047751938","17.4369911093012","17.8601776282394","18.280840190225","18.7054514786535","18.853718486952","19.3217226504761","19.7957108276635","20.2863685085529","20.7511215135549","21.2464930097324","21.7200888317724","22.0765541393473","22.4535805549052","22.8620970828869","23.2938353311182","23.7326867191745","24.1738973667324","24.6149355465992","25.0454638179669","25.480169860317","25.8487009389815","26.1989886823484","26.542216301821","26.8873792208165","27.2237183795876","27.5309037171394","27.8490388352282","28.176090911403","28.5014546205037","28.83492029164","29.2338394275423","29.6445267359147","30.0556870624884","30.4722825018542","30.9004679937344","31.3387528021494","31.7629409079578","32.2331359972255","32.6991149671495","33.1742847185102","33.6230185144664","34.0533287657888","34.48626328101","34.920461990074","35.3930381648969","35.8790773172988","36.3728522356199","36.8687600281853","37.3669945784169","37.8684932787533","38.3770927534876","38.9024403010933","39.4372870426606","39.9754060039184",
"IDA blend","IDB","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","18.5916179106281","18.9406159323124","19.2434095848265","19.5626252895307","19.888881877381","20.2197186089188","20.5308926588529","20.8510329044249","21.176413506061","21.5049797086528","21.8491732763516","22.2782243353044","22.7020556128799","23.152761033964","23.6171250482078","24.0896534526782","24.578448080283","25.0447677494405","25.5175297795796","25.9346691646862","26.301618108602","26.7314876694835","27.1381521981767","27.554986299427","27.9803618909468","28.4076420138897","28.8420521177035","29.2802383884356","29.7143680768941","30.1702888605917","30.6594749842499","31.0342177299774","31.412274862256","31.7818366053962","32.1522251258427","32.5241025225484","32.8981361992507","33.2701841345975","33.6338925007206","33.9853797503499","34.3374216788525","34.779170094102","35.2250948464066","35.6631354707663","36.1043508060075","36.5500826830597","37.0010477697796","37.4547842206776","37.9130743414928","38.3771044163808","38.8477483223638","39.3061853673143","39.7556762799774","40.2116278109995","40.6764393527976","41.1483774380694","41.6223732730942","42.094267862311","42.568372249278","43.0461551836081","43.526580341856","44.0111666695768","44.5056762549498","45.01184766814","45.5233364103481",
"Indonesia","IDN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","14.586","14.821","15.058","15.299","15.543","15.789","16.039","16.293","16.549","16.809","17.071","17.338","17.779","18.28","18.793","19.317","19.853","20.398","20.956","21.524","22.104","22.815","23.606","24.415","25.244","26.089","26.953","27.835","28.736","29.651","30.584","31.613","32.703","33.808","34.933","36.076","37.235","38.406","39.593","40.792","42.002","42.783","43.568","44.356","45.149","45.942","46.738","47.535","48.335","49.134","49.914","50.595","51.276","51.955","52.635","53.313","53.989","54.659","55.325","55.985","56.641","57.29","57.934","58.572","59.204",
"IDA only","IDX","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","11.4247157150487","11.693730854403","11.9800995537887","12.2811637512352","12.5949206034701","12.9184851640637","13.2536351863442","13.6177111438528","13.9937489565163","14.3841757278119","14.767390829344","15.1694940355305","15.5843085478191","15.9856123139429","16.3852532373373","16.369156307001","16.8133924861074","17.2749717371897","17.7599258932917","18.233206825798","18.7609090410506","19.2215895021166","19.5321203798268","19.8782930074056","20.2690159078229","20.6896251179452","21.1155099319744","21.5431707622875","21.9721829094994","22.3748246515434","22.7643068789545","23.1132774000061","23.4424605364345","23.7714741207035","24.1015108881167","24.4155956049466","24.6827457449033","24.9671837180155","25.2697787111936","25.5775056601632","25.8941609350284","26.2608279859372","26.6495494656367","27.0441556783664","27.441475423719","27.8549122566498","28.2822770848071","28.6819260955074","29.1475307752032","29.6040063641326","30.0717178105173","30.50893275602","30.9267678051136","31.3447448290355","31.7629487268723","32.2393173119926","32.7399434484205","33.2541343513233","33.7704062246334","34.2901441341824","34.8127799417597","35.3417682738071","35.8907865413649","36.4509757079159","37.0140733608173",
"Isle of Man","IMN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","55.123","55.345","55.586","55.826","56.066","56.305","56.47","56.311","56.151","55.991","55.831","55.556","54.77","53.983","53.194","52.403","51.799","51.795","51.791","51.788","51.784","51.78","51.776","51.773","51.769","51.765","51.761","51.757","51.754","51.75","51.746","51.745","51.754","51.764","51.773","51.783","51.792","51.8","51.808","51.815","51.823","51.833","51.851","51.869","51.887","51.905","51.922","51.94","51.958","51.976","51.994","52.012","52.046","52.096","52.162","52.245","52.343","52.458","52.588","52.735","52.898","53.076","53.271","53.482","53.708",
"India","IND","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","17.924","18.032","18.218","18.405","18.595","18.785","18.977","19.171","19.366","19.562","19.76","19.991","20.321","20.653","20.991","21.332","21.677","22.026","22.379","22.736","23.098","23.417","23.647","23.879","24.113","24.348","24.585","24.823","25.063","25.305","25.547","25.778","25.984","26.191","26.399","26.607","26.817","27.028","27.24","27.453","27.667","27.918","28.244","28.572","28.903","29.235","29.569","29.906","30.246","30.587","30.93","31.276","31.634","32.003","32.384","32.777","33.182","33.6","34.03","34.472","34.926","35.393","35.872","36.364","36.867",
"Not classified","INX","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","45.184","45.393","45.603","45.813","46.023","46.233","46.637","47.795","48.956","50.115","51.276","52.269","52.611","52.952","53.294","53.634","53.975","54.315","54.655","54.994","55.333","55.634","55.794","55.955","56.115","56.275","56.427","56.553","56.678","56.804","56.929","57.073","57.293","57.512","57.731","57.949","58.173","58.419","58.664","58.91","59.155","59.399","59.649","59.925","60.202","60.477","60.738","60.94","61.141","61.342","61.542","61.742","61.942","62.141","62.34","62.538","62.737","62.947","63.17","63.405","63.653","63.912","64.183","64.466","64.76",
"Iran, Islamic Rep.","IRN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","33.735","34.389","35.051","35.718","36.391","37.068","37.752","38.557","39.437","40.321","41.212","42.11","43.014","43.92","44.832","45.747","46.666","47.47","48.21","48.951","49.693","50.434","51.175","51.916","52.657","53.395","54.133","54.717","55.257","55.794","56.33","56.865","57.653","58.519","59.38","60.236","61.087","61.853","62.588","63.318","64.042","64.758","65.468","66.172","66.869","67.558","68.239","68.864","69.458","70.045","70.626","71.2","71.755","72.295","72.83","73.358","73.88","74.394","74.898","75.391","75.874","76.345","76.807","77.257","77.698",
"Iraq","IRQ","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","42.899","44.432","45.978","47.532","49.093","50.651","51.868","52.945","54.02","55.089","56.154","57.214","58.269","59.313","60.351","61.379","62.398","63.404","64.178","64.852","65.521","66.183","66.839","67.488","68.132","68.767","69.396","70.017","70.072","69.889","69.706","69.522","69.337","69.152","68.966","68.78","68.593","68.405","68.388","68.442","68.496","68.55","68.604","68.658","68.712","68.766","68.819","68.873","68.927","68.98","69.103","69.268","69.432","69.595","69.758","69.921","70.094","70.278","70.473","70.678","70.893","71.119","71.354","71.599","71.853",
"Iceland","ISL","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","80.3","80.803","81.297","81.781","82.256","82.72","83.175","83.621","84.057","84.483","84.9","85.269","85.63","85.983","86.33","86.669","87.002","87.326","87.644","87.955","88.26","88.533","88.8","89.062","89.319","89.57","89.816","90.057","90.294","90.524","90.75","90.932","91.112","91.287","91.46","91.63","91.797","91.96","92.121","92.267","92.401","92.532","92.662","92.789","92.914","93.037","93.159","93.278","93.395","93.511","93.574","93.587","93.6","93.633","93.667","93.7","93.735","93.773","93.813","93.855","93.898","93.944","93.992","94.042","94.094",
"Israel","ISR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","76.848","77.985","78.754","79.502","80.232","80.94","81.63","82.3","82.952","83.582","84.195","84.789","85.351","85.793","86.224","86.643","87.053","87.45","87.838","88.215","88.583","88.94","89.287","89.608","89.719","89.828","89.936","90.044","90.15","90.255","90.359","90.463","90.565","90.666","90.767","90.866","90.943","91.009","91.074","91.139","91.203","91.267","91.33","91.393","91.456","91.518","91.58","91.641","91.702","91.763","91.826","91.892","91.96","92.031","92.104","92.179","92.256","92.336","92.418","92.501","92.587","92.674","92.763","92.854","92.946",
"Italy","ITA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","59.361","59.856","60.355","60.853","61.35","61.843","62.334","62.822","63.309","63.792","64.272","64.75","65.039","65.241","65.442","65.643","65.844","66.044","66.243","66.442","66.64","66.837","66.886","66.866","66.846","66.826","66.806","66.786","66.766","66.746","66.726","66.706","66.742","66.802","66.862","66.922","66.982","67.042","67.102","67.162","67.222","67.282","67.382","67.501","67.62","67.738","67.856","67.974","68.092","68.209","68.327","68.444","68.684","68.979","69.272","69.565","69.855","70.144","70.438","70.736","71.039","71.346","71.657","71.973","72.292",
"Jamaica","JAM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","33.769","34.5","35.239","35.985","36.74","37.499","38.265","39.036","39.815","40.596","41.324","41.858","42.395","42.933","43.472","44.013","44.557","45.1","45.645","46.191","46.739","47.286","47.813","48.016","48.22","48.424","48.628","48.832","49.036","49.24","49.444","49.656","49.896","50.136","50.375","50.615","50.855","51.095","51.335","51.574","51.814","52.053","52.251","52.437","52.625","52.811","52.998","53.184","53.371","53.557","53.743","53.93","54.132","54.35","54.584","54.833","55.098","55.378","55.674","55.985","56.311","56.652","57.008","57.378","57.762",
"Jordan","JOR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","50.879","52.412","53.215","53.565","53.914","54.262","54.61","54.957","55.296","55.633","55.971","56.308","56.645","56.98","57.315","57.65","57.984","58.316","58.649","58.98","60.029","61.464","62.882","64.278","65.652","66.996","68.315","69.606","70.868","72.095","73.291","74.455","75.586","76.68","77.74","78.207","78.22","78.232","78.245","78.258","78.27","78.283","78.296","78.308","78.321","79.485","80.97","82.371","83.692","84.928","86.088","87.172","88.185","89.125","90","90.256","90.506","90.747","90.979","91.203","91.418","91.626","91.827","92.02","92.206",
"Japan","JPN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","63.272","64.213","65.144","66.064","66.972","67.866","68.704","69.516","70.316","71.102","71.877","72.666","73.452","74.22","74.975","75.716","75.944","76.002","76.06","76.118","76.175","76.273","76.383","76.493","76.603","76.712","76.835","76.962","77.088","77.213","77.339","77.473","77.61","77.746","77.881","78.016","78.145","78.272","78.398","78.523","78.649","79.99","81.647","83.196","84.64","85.978","87.118","88.146","89.103","89.989","90.812","91.069","91.148","91.226","91.304","91.381","91.457","91.535","91.616","91.698","91.782","91.867","91.955","92.043","92.134",
"Kazakhstan","KAZ","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","44.198","44.746","45.296","45.847","46.4","47.047","47.696","48.346","48.997","49.647","50.236","50.753","51.269","51.785","52.3","52.564","52.828","53.092","53.356","53.7","54.142","54.582","55.022","55.461","55.9","56.01","56.121","56.231","56.341","56.357","56.266","56.175","56.083","55.992","55.9","55.921","55.943","55.964","55.986","56.025","56.098","56.171","56.244","56.317","56.39","56.463","56.536","56.609","56.682","56.755","56.827","56.9","56.973","57.046","57.118","57.191","57.264","57.336","57.428","57.54","57.671","57.821","57.99","58.179","58.387",
"Kenya","KEN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","7.362","7.565","7.774","8.038","8.318","8.605","8.902","9.209","9.525","9.85","10.295","10.778","11.282","11.805","12.349","12.914","13.503","14.112","14.745","15.401","15.583","15.681","15.78","15.879","15.979","16.079","16.18","16.281","16.383","16.485","16.748","17.043","17.342","17.645","17.952","18.263","18.579","18.898","19.222","19.55","19.892","20.239","20.591","20.948","21.31","21.675","22.045","22.42","22.8","23.183","23.571","23.969","24.376","24.794","25.221","25.658","26.105","26.562","27.03","27.507","27.995","28.493","29.002","29.52","30.049",
